id,name,muscle_group,category,created_at,form_notes,help_url,equipment
6cf2b6b8-622c-4231-8d5a-442776194098,Thoracic Spine Rotation,Back,stretch,2026-04-02 15:46:51.961723+00,"Start on hands and knees. Place one hand behind your head. Rotate the thoracic spine, bringing that elbow down toward the opposite wrist, then open and reach toward the ceiling. Follow the moving elbow with your gaze. Repeat 8–10 times per side. Targets mid-thoracic rotation mobility.",https://youtu.be/l3Ze_9iXL-M,Bodyweight
0285b0e9-4cea-4aa4-ac1c-f296e799b152,Butterfly Stretch,Hips,stretch,2026-04-02 15:46:51.961723+00,Sit on the floor. Bring the soles of your feet together and let your knees fall out to the sides. Hold ankles and gently press knees down. Hold 30–60 seconds. You will feel a stretch in the inner thighs (adductors) and groin. Do not force the knees down — relax and breathe.,https://youtu.be/5vbljPADsAo,Bodyweight
e228a3dc-b2ce-4b82-bd59-f654a68e9d6b,Sleeper Stretch,Shoulders,flexibility,2026-04-11 13:58:03.684572+00,Lie on your side on the affected shoulder. Bend the elbow to 90°. Gently push the forearm down toward the floor with your opposite hand — you should feel a stretch in the back of the shoulder (posterior capsule). Hold 20–30 seconds. Stop if shoulder pain increases. Perform after warming up.,https://youtu.be/clqjaMIRWfM,Bodyweight
c2fc7398-6a0d-458f-ad1c-814ee3e79e5f,Standing Quad Stretch,Legs,stretch,2026-04-02 15:46:51.961723+00,"Stand on one foot. Bend the other knee and hold the ankle or foot behind you, pulling it toward the glutes. Keep knees together and stand tall. Hold 20–30 seconds. If balance is difficult, hold a wall for support. Stretches the rectus femoris and hip flexors.",https://youtu.be/zi5__zBRzYc,Bodyweight
3813831a-8a99-4af3-bcf4-3f5982f9f058,Standing Hamstring Stretch,Legs,stretch,2026-04-02 15:46:51.961723+00,Stand tall. Place one foot on a step or box. Keep the knee of the raised leg straight. Lean gently forward from the hips — not the waist — until you feel a stretch in the hamstring. Hold 20–30 seconds. Alternatively stand and reach hands toward the floor with soft knees.,https://youtu.be/inLULJztZh0,Bodyweight
c12a4afd-ef45-4255-b087-cc232e0b2179,Standing Calf Stretch,Legs,stretch,2026-04-02 15:46:51.961723+00,Stand facing a wall. Place the ball of one foot against the base of the wall with the heel on the floor. Lean into the wall with a straight knee to stretch the calf (gastrocnemius). Bend the knee slightly to stretch the soleus. Hold 30 seconds each variation per side.,https://youtu.be/7SO6QzfBRaE,Bodyweight
24a9ba79-26de-4908-9cb9-44a698faca46,Achilles Tendon Stretch,Feet,stretch,2026-04-02 15:46:51.961723+00,Stand on a step with the heel hanging off the edge. Drop the heel below the step level to stretch the Achilles tendon and calf complex. Hold 20–30 seconds. Keep the knee slightly bent to target the soleus. Alternatively perform a standing calf stretch with the toes elevated.,https://youtu.be/vU_FVahd4HI,Bodyweight
dce0b1fe-11a4-4281-8e6c-951e058c27a1,Plantar Fascia Stretch,Feet,stretch,2026-04-02 15:46:51.961723+00,Sit on a chair and place the ball of one foot on a rounded surface or roll it on a tennis ball. Apply moderate downward pressure and roll from heel to toe along the plantar fascia. Hold on tender spots for 30 seconds. Repeat 2–3 minutes per foot. Best performed first thing in the morning before weight bearing.,https://youtu.be/LX1bHBOmjXA,Bodyweight
904ff81f-9e75-4455-87c1-bfb604607164,pull up assists,Back,strength,2026-03-28 01:31:42.025631+00,null,https://youtu.be/owMowIRkyvQ,Other
0a51bc2e-6b1e-4931-a080-2c5fb572aa31,Bent Over Barbell Row,Back,strength,2026-03-25 23:24:02.786806+00,"Hinge forward ~45° with flat back, overhand grip just outside shoulder-width. Pull bar to lower chest or navel, driving elbows straight back. Squeeze shoulder blades at the top. Lower with control. Keep spine neutral throughout — do not round the upper back.",https://youtu.be/v1gatxQJ_Eo,Barbell
02e7f245-0725-4261-97f4-0179712feccb,Alternate Incline Dumbbell Curl,Arms,strength,2026-03-25 23:26:44.701487+00,"Set bench to 30–45°. Alternate arms — curl one dumbbell while the other lowers. Keep the working elbow pinned to the side. At the top of each rep, supinate the wrist fully (palm faces ceiling). Lower slowly over 3 seconds. Keep shoulders relaxed and stable.",https://youtu.be/XhIsIcjIbCw,Dumbbell
dcc2bc2c-8436-4029-be41-f16d955ace31,triceps rope extensions,Arms,strength,2026-03-22 19:32:19.439773+00,null,https://youtu.be/NvZKjiZ8NYc,Cable
466b9aa8-8659-4964-9a53-43404ada9965,squat dumbbell,Legs,strength,2026-03-22 19:54:31.548767+00,null,https://youtu.be/lRYBbchqxtI,Dumbbell
85dfe48f-985c-4d70-a2d3-d4afb5f7a95f,wood chopper,Core,strength,2026-03-22 23:18:33.789351+00,null,https://youtu.be/ZDt4MCvjMAA,Cable
dd429076-07dc-48c4-8661-2971840c4090,Hamstring curl,Legs,strength,2026-03-22 19:55:32.967449+00,"Adjust the machine so the ankle pad sits just above the heels. Lie face down (or sit, depending on machine type). Curl heels toward glutes through the full range of motion. Squeeze hamstrings at peak contraction. Slow 3–4 second eccentric. Keep hips pressed into the pad throughout.",https://youtu.be/i6m3Vp9H40Y,Machine
71df72e3-8ced-4795-a005-b7a7671b04d8,leg extension,Legs,strength,2026-03-22 19:55:05.587752+00,Sit in the leg extension machine. Position the ankle pad just above the top of the feet. Extend legs to nearly straight — avoid aggressively locking out the knee. Squeeze the quads hard at the top. Lower with a slow 3-second count. Adjust the seat pivot point to align with the knee joint.,https://youtu.be/w72YiHz15CA,Machine
439217d5-a4f5-4bc5-bf30-8f55d4abe58e,Bulgarian Split Squat,Legs,strength,2026-04-11 13:45:59.238762+00,"1. Dumbbell in front rack (clean position) OR bar across upper back
2. Rear foot elevated on bench; drop straight down keeping torso upright
3. Front shin stays vertical or near vertical; drive knee over toes
4. Lower until rear knee nearly touches floor
5. Drive through the front heel to return; squeeze glute at top
Cues: ""Think of a vertical shin on the front leg,"" ""drop, don't lean,"" ""control the descent""",https://youtu.be/hiLF_pF3EJM,Bodyweight
15024e35-53be-4f6c-8641-ef99ef0d5783,Lateral Raise,Shoulders,strength,2026-03-01 00:05:46.651691+00,"Stand with dumbbells at sides. Maintain a slight bend in the elbows throughout. Raise both arms out to shoulder height, leading with the elbows — imagine pouring a cup at the top. Pause briefly. Lower slowly over 3 seconds. Do not shrug. A slight torso lean forward better isolates the lateral delt.",https://youtu.be/NZsldrqqca8,Dumbbell
07f6c3d0-1757-4f0c-8e81-d3629fb35b9b,Lat Pulldown,Back,strength,2026-03-01 00:05:46.651691+00,"Sit with thighs secured under the knee pad. Grip bar wider than shoulder-width, overhand. Lean back very slightly. Pull bar down to upper chest by driving elbows down and back. Squeeze lats at the bottom. Slow, controlled return to full arm extension. Do not lean back excessively or use momentum.",https://youtu.be/hnSqbBk15tw,Machine
b3bfa485-1df8-4bb9-a439-43e35e80c610,Wrist Flexor Stretch,Hands,stretch,2026-04-02 15:46:51.961723+00,"Extend one arm forward, palm up. With the other hand, gently bend the wrist back (extend) until you feel a stretch on the inside of the forearm. Hold 20–30 seconds. Switch and flex the wrist to stretch the extensors. Perform 2–3 times each direction per arm. Essential for desk workers and climbers.",https://youtu.be/63LEj3oP6lA,Bodyweight
6844a583-4c6e-491c-99ad-c602803fbfd0,Wrist Extensor Stretch,Hands,stretch,2026-04-02 15:46:51.961723+00,"Extend one arm in front with palm facing down. With the other hand, gently press the hand down (flex the wrist) until you feel a stretch on top of the forearm and wrist extensors. Hold 20–30 seconds. Switch sides. Relieves tennis elbow and forearm extensor tension.",https://youtu.be/T2pO53x4cNs,Bodyweight
a95c5e14-e5dc-4d9d-9670-646dd14d8c00,pullover,Back,strength,2026-03-28 01:35:11.331429+00,null,https://youtu.be/Lw0k_Gv0sIM,Cable
bbf96dcd-7134-4afb-bd56-5ccd28737a24,Face Pull,Shoulders,strength,2026-03-01 00:05:46.651691+00,"Set cable at forehead height using a rope or two-handle attachment. Pull to the face with elbows high and wide. At end position, rotate the forearms back so thumbs point behind your ears. Squeeze rear delts and rotator cuff muscles. Slow controlled return. Excellent for shoulder health and posture.",https://youtu.be/ljgqer1ZpXg,Cable
b1193543-d504-4626-835c-87c47b331a06,Pull-Up,Back,strength,2026-03-01 00:05:46.651691+00,"1. Grab the pull-up bar with the palms facing forward using the prescribed grip. Note on grips: For a wide grip, your hands need to be spaced out at a distance wider than your shoulder width. For a medium grip, your hands need to be spaced out at a distance equal to your shoulder width and for a close grip at a distance smaller than your shoulder width.
2. As you have both arms extended in front of you holding the bar at the chosen grip width, bring your torso back around 30 degrees or so while creating a curvature on your lower back and sticking your chest out. This is your starting position.
3. Pull your torso up until the bar touches your upper chest by drawing the shoulders and the upper arms down and back. Exhale as you perform this portion of the movement. Tip: Concentrate on squeezing the back muscles once you reach the full contracted position. The upper torso should remain stationary as it moves through space and only the arms should move. The forearms should do no other work other than hold the bar.
4. After a second on the contracted position, start to inhale and slowly lower your torso back to the starting position when your arms are fully extended and the lats are fully stretched.
5. Repeat this motion for the prescribed amount of repetitions.",https://youtu.be/74XocPGr1SU,Bodyweight
193001a3-eebe-4761-9861-0fc3b316aee7,Ankle Dorsiflexion Stretch,Feet,stretch,2026-04-02 15:46:51.961723+00,"Place your hands against a wall. Step one foot back, keeping the heel on the floor. Lean the body forward at the ankle — feel the stretch in the anterior ankle and shin. Hold 20–30 seconds per side. Improves ankle dorsiflexion range, which is critical for deep squatting and running mechanics.",https://youtu.be/m6J-9oQ9lHQ,Bodyweight
96d2129b-2b8b-4284-b565-146fef29e5a3,high row,Back,strength,2026-03-25 12:42:50.155537+00,Stand or sit facing a cable machine or high-pulley row. Pull handles to upper chest or clavicle level with elbows flaring wide. Squeeze upper traps and rear delts at the end position. Control the return. Upright posture throughout — do not lean back.,https://youtu.be/_Jqhs5V1aJg,Cable
38d791b3-ce58-42e0-a1fb-445e0f5bd0f3,isolated seated row,Back,strength,2026-03-24 23:36:24.46184+00,"Sit tall at the seated row station. Slight forward lean to start. Pull the handle to lower chest or navel, squeezing the shoulder blades together and feeling the lats engage. Slow eccentric — 3–4 seconds back to full extension. No swinging or rocking. Focus on isolating the back, not the biceps.",https://youtu.be/DHA7QGDa2qg,Cable
742ee1d0-6919-4fa3-9abe-a610b1e38ce8,Rear Delt Dly,Shoulders,strength,2026-03-28 01:47:28.266816+00,"Seated at a rear-delt machine. Grip the handles with palms facing in. Lead with elbows, sweeping arms out and back to a T-position — feel the rear deltoids and rhomboids contract. Pause 1 second at the end range. Slow controlled return. Do not rock the torso.",https://youtu.be/LsT-bR_zxLo,Machine
e89a3b3a-1f94-45b6-b8ac-a04051d6e3fe,Calf Raise,Legs,strength,2026-03-01 00:05:46.651691+00,Stand on the edge of a step with heels hanging off. Lower heels fully below step level to get a full Achilles stretch. Press up onto toes through the big toe. Hold the top contraction for 1 second. Full range of motion every rep. Single-leg variation increases difficulty significantly.,https://youtu.be/CtyIVeJH6lI,Bodyweight
045eb133-8e12-4aea-9e56-a6615a477d0f,Walking Lunges,Legs,strength,2026-03-02 23:50:57.793365+00,"1. Begin standing with your feet shoulder width apart and your hands on your hips.
2. Step forward with one leg, flexing the knees to drop your hips. Descend until your rear knee nearly touches the ground. Your posture should remain upright, and your front knee should stay above the front foot.
3. Drive through the heel of your lead foot and extend both knees to raise yourself back up.
4. Step forward with your rear foot, repeating the lunge on the opposite leg.",https://youtu.be/Pbmj6xPo-Hw,Bodyweight
7b547802-dc7f-406d-829e-c3c81cd4d6c1,Seated Cable Row,Back,strength,2026-03-01 00:05:46.651691+00,"1. For this exercise you will need access to a low pulley row machine with a V-bar. Note: The V-bar will enable you to have a neutral grip where the palms of your hands face each other. To get into the starting position, first sit down on the machine and place your feet on the front platform or crossbar provided making sure that your knees are slightly bent and not locked.
2. Lean over as you keep the natural alignment of your back and grab the V-bar handles.
3. With your arms extended pull back until your torso is at a 90-degree angle from your legs. Your back should be slightly arched and your chest should be sticking out. You should be feeling a nice stretch on your lats as you hold the bar in front of you. This is the starting position of the exercise.
4. Keeping the torso stationary, pull the handles back towards your torso while keeping the arms close to it until you touch the abdominals. Breathe out as you perform that movement. At that point you should be squeezing your back muscles hard. Hold that contraction for a second and slowly go back to the original position while breathing in.
5. Repeat for the recommended amount of repetitions.",https://youtu.be/CsROhQ1onAg,Cable
57854382-962e-41d6-9c02-09fe7de709fa,Box Jump,Legs,cardio,2026-03-02 23:50:57.793365+00,"Stand facing box at hip-width stance. Load hips by swinging arms back into a quarter squat. Explode up and land softly on the box with both feet — absorb the landing with bent knees. Stand fully tall, then step (do not jump) back down to reset.",null,Bodyweight
2a6c163b-5e09-4f99-8d26-805e3dfabe8e,Box Step-ups,Legs,strength,2026-03-02 23:50:57.793365+00,Step one foot fully onto the box and press through the heel to stand completely upright. Lower the trailing leg under control — do not drop it. Avoid pushing off the floor with the trailing foot. Complete all reps on one leg before switching.,null,Bodyweight
5af004e8-94b3-4cbb-9b0e-df6ca4b28963,Burpees,Full Body,cardio,2026-03-02 23:50:57.793365+00,"Stand tall, place hands on floor, jump or step feet back to plank. Perform a push-up (optional). Jump feet back to hands, then jump up explosively with arms overhead. Move fast but maintain control. Land on balls of feet with soft knees.",null,Bodyweight
1864aeec-79c9-4c11-84c2-1042e3878e09,Butt Kicks (s),Legs,cardio,2026-03-02 23:50:57.793365+00,"Run in place, driving heels up rapidly toward glutes. Stay on balls of feet throughout. Swing arms in opposition to legs. Keep torso upright and core lightly engaged. Perform at the pace prescribed — typically used as a warm-up or cardio drill.",null,Bodyweight
9357fd37-c9af-4342-b0d8-5bcab3f6a576,BW Back Extensions,Back,strength,2026-03-02 23:50:57.793365+00,"Lie face down on the hyperextension bench, feet secured. Hinge at the hip — not the lower back. Raise torso until it reaches neutral spine alignment — do not hyperextend past parallel. Squeeze glutes at the top. Slow, controlled descent each rep.",null,Bodyweight
ad5739d0-0cf0-4850-8d38-10888a207ec2,Bench Sprint,Legs,strength,2026-03-23 20:08:27.948897+00,Stand beside or behind a bench. Alternately step or hop feet on and off the bench surface as fast as possible. Stay on balls of feet. Drive arms in opposition. Keep core braced and torso upright.,null,Bodyweight
eb1d1628-615c-42d2-b565-922f635fa96f,Center Decline,Core,strength,2026-03-02 23:50:57.793365+00,"On a decline bench or board, perform crunches straight up — no rotation. Keep hands lightly behind head (do not pull). Crunch ribs toward pelvis using the upper abs. Lower under control. Feet secured throughout. Keep movement strict and slow.",null,Bodyweight
d28bad1f-9317-4fe5-8af9-c30d4f5a25ac,Chin-up Negatives,Back,strength,2026-03-02 23:50:57.793365+00,Use an underhand shoulder-width grip. Get to the top position using a box or band assist. Lower your body as slowly as possible — aim for 5 or more seconds on the way down. Step back up and repeat. Builds the pulling strength required for full chin-ups.,null,Bodyweight
6cbdef15-f16c-43b0-b382-439659baf9dc,Cobra Stretch,Back,flexibility,2026-03-02 23:50:57.793365+00,Lie face down with hands under shoulders. Press your chest up using your arms while keeping hips on the floor. Do not squeeze glutes or tuck pelvis. Hold 2–3 seconds at the top. Breathe into the stretch. Do not force range beyond comfort — this is a mobility drill.,null,Bodyweight
12629028-b516-4911-ba6c-6bd9dd9f3b1a,Crab Walk,Full Body,cardio,2026-03-22 00:41:49.295306+00,"Sit on the floor with hands behind you, fingers pointing forward, and feet flat. Lift hips off the floor. Move forward, backward, or laterally by moving opposite hands and feet simultaneously. Keep hips level and raised. Core engaged throughout.",null,Bodyweight
bb8a0810-ec61-4c99-a113-d7bb8798a6a0,Crunch,Core,strength,2026-03-01 00:05:46.651691+00,Lie on back with knees bent and feet flat on floor. Cross arms on chest or rest fingertips lightly at temples. Flex the spine by lifting shoulder blades off the floor — this is not a full sit-up. Exhale on the way up. Controlled lowering each rep.,null,Bodyweight
7bc2f8b9-d78d-4b23-b155-37cc23187b10,Cycling,Legs,cardio,2026-03-01 00:05:46.651691+00,"Maintain an upright posture on the stationary bike. Adjust the seat height so there is a slight bend in the knee at the bottom of the pedal stroke. Engage core, relax shoulders. Set resistance and cadence per trainer prescription.",null,Bodyweight
ecb029d5-ea2f-425a-8782-f42df8abc9fb,decline situp,Core,strength,2026-03-22 19:30:34.750511+00,"Secure feet on the decline board. Lower your torso fully back toward the board, then curl up to a full upright sit. Hands across chest or behind head — do not pull the neck. Engage abs throughout. Full range of motion every rep.",null,Bodyweight
cf95ab21-d763-4b59-a32c-2bae48a03a1c,Decline Russian Twists,Core,strength,2026-03-02 23:50:57.793365+00,"Secure feet on decline bench. Lean back to roughly 45°. Hold a weight at your chest or extended in front. Rotate side to side, bringing weight near the floor on each side. Control the speed — this is a core rotation movement, not a momentum swing.",null,Bodyweight
77f163e9-432b-46d0-b862-11a98e9e9f4a,Diamond + Wide Pushups,Chest,strength,2026-03-02 23:50:57.793365+00,"Diamond: place thumbs and forefingers together to form a diamond shape directly under your chest. Perform the prescribed set of push-ups, then immediately transition to a wide-grip push-up position. Diamond targets triceps; wide targets outer chest. Full chest-to-floor range each rep.",null,Bodyweight
fa1381de-be3e-44f5-a7bb-d7b12abdf552,Forward Leap,Legs,cardio,2026-03-22 00:40:38.354939+00,"Stand in an athletic stance. Load the hips into a slight squat, swing arms back. Leap as far forward as possible with full effort. Land softly with bent knees, absorbing through the hips. Stick the landing for a moment before resetting. This is a power exercise — full explosive effort every rep.",null,Bodyweight
c83f6c93-4404-4b34-8956-23d07f7d0f20,Flutter Kicks,Core,strength,2026-03-02 23:50:57.793365+00,Lie on back with hands flat under your glutes. Raise both legs 6 inches off the floor. Alternately kick one leg up while the other lowers in small rapid movements. Press lower back firmly into floor throughout. Breathe steadily. Do not let either foot touch the floor during the set.,null,Bodyweight
d124b685-a77e-44c1-ae80-b39e94bf60d0,Foot Hop,Legs,flexibility,2026-03-21 15:12:29.319069+00,"Single or double-leg hop in place. Stay on the balls of your feet. Land softly with a slight knee bend to absorb force through the hips and ankles. Maintain an upright posture and forward gaze. Excellent for ankle stability, proprioception, and coordination.",null,Bodyweight
1a80be7b-ae64-4277-bf0d-1351715219df,Face Pulls,Shoulders,strength,2026-04-11 13:58:03.684572+00,"1. Set pulley at chest height; grip D-handles or rope; step back with a staggered stance
2. Pull handles to face level; elbows above wrist height (elbows up)
3. At the end position rotate hands outward (external rotation) and squeeze rear delts
4. Hold 1 second; slowly return to start
Cues: ""Elbows up, wrists back,"" ""think of pulling your elbows to your ears,"" ""don't lean back excessively""",null,Cable
065a0722-2eb1-4a19-81f0-7d9f0cf918a4,DB Goblet Squat,Legs,strength,2026-03-02 23:50:57.793365+00,"Hold a dumbbell vertically at chest height, elbows pointing down. Feet slightly wider than hip-width, toes turned out. Squat as deep as range allows — elbows inside knees at the bottom helps maintain an upright torso. Drive through heels to stand.",null,Dumbbell
e54ceba1-10c3-45a1-871f-e432d8fd1467,cable pullover,Back,strength,2026-03-25 12:46:33.643445+00,Stand or kneel below a high pulley with a straight bar or rope attachment. Keep arms slightly bent. Hinge from the shoulder — not the elbow. Pull the bar in an arc down and back to the hip. Feel the lat stretch at the top. Keep core braced.,https://youtu.be/32auHIqgEoM,Cable
8d897c23-bfc5-45f3-ab5b-4d3792224a63,Glute Bridge (Pulsing),Glutes,strength,2026-03-02 23:50:57.793365+00,"Set up the same as a Glute Bridge. Drive hips to the top and hold the elevated position. Perform small rapid pulses at the top, contracting the glutes harder with each pulse. Maintain bridge height throughout — do not let hips drop between pulses. Perform 20–30 pulses per set.",null,Bodyweight
c7c8c551-9b6a-422c-999f-5e44afa14afe,Glute Bridge Hold,Glutes,strength,2026-03-02 23:50:57.793365+00,"Drive hips into the full Glute Bridge top position. Hold isometrically for the prescribed time. Core braced, glutes firmly squeezed, knees hip-width apart. Do not let hips sag. Breathe normally throughout the hold. Focus on maintaining glute contraction, not lower back extension.",null,Bodyweight
d8f7ec36-03ff-411d-a9b4-ed64773a3845,Cable Pullover,Back,strength,2026-03-02 23:50:57.793365+00,"Stand or kneel below a high pulley with a straight bar or rope attachment. Keep arms slightly bent. Pull the bar in an arc from overhead to the hip, squeezing lats at the bottom. Slow return to full overhead stretch. Avoid bending excessively at the elbows.",https://youtu.be/32auHIqgEoM,Cable
2106002e-fdc9-4285-a701-91fb8b6fa35f,High Knees (s),Legs,cardio,2026-03-02 23:50:57.793365+00,"Run in place, driving knees up to hip height as rapidly as possible. Stay on balls of feet. Pump arms in opposition to the legs. Keep torso upright and core lightly braced. Maintain the prescribed speed — typically used as a cardio or warm-up drill.",null,Bodyweight
18643250-2fc2-4d8a-9d5c-8d5175c18a67,Hip Circles,Hips,flexibility,2026-03-02 23:50:57.793365+00,"Stand with hands on hips or extended for balance. Draw large circles with the hips, rotating through the full range of motion. Perform the prescribed number of rotations in each direction. Move slowly and deliberately. Excellent hip mobility warm-up drill.",null,Bodyweight
248244d3-4ba6-4f58-9772-1b5c0d15472e,Ice Skater Steps,Legs,cardio,2026-03-02 23:50:57.793365+00,"Athletic stance. Push off one foot to bound laterally, landing on the opposite foot in a slight squat. Reach the opposite hand down toward the landing foot for balance. Quick and rhythmic. Stay low throughout. This movement builds lateral power, agility, and single-leg stability.",null,Bodyweight
be3a9444-ec1d-4e35-9ba3-f0dfa03d040d,In-Out Jumping Jacks,Full Body,cardio,2026-03-02 23:50:57.793365+00,Start with feet together. Jump feet out wide then back in. Add an overhead arm raise simultaneously if prescribed. Stay on balls of feet. Rhythmic and light. Great as a warm-up or active recovery drill. Maintain upright posture throughout.,null,Bodyweight
c8fca4fc-caa2-4753-9639-4ee7c8d6b945,Inchworm Push-Up,Full Body,strength,2026-03-02 23:50:57.793365+00,Stand tall with feet together. Hinge forward and place hands on the floor. Walk hands out to a full push-up position — keep legs as straight as possible. Perform a push-up. Walk hands back toward feet. Stand. Keep core engaged throughout and move smoothly without rushing.,null,Bodyweight
1b051178-b5a1-4122-8235-cad6594e81fe,Incline Push-up,Chest,strength,2026-03-02 23:50:57.793365+00,Place hands on an elevated surface — bench or box. Body forms a straight diagonal line from head to heels. Lower chest to the surface under control. Press through the palm heels back to full extension. Easier than a standard push-up. Good regression for building pressing strength and chest awareness.,null,Bodyweight
4e62211d-c7e3-46ec-89f1-bed8b48972fe,Jump Squats,Legs,cardio,2026-03-02 23:50:57.793365+00,"Stand shoulder-width apart. Squat to parallel, then explode up leaving the floor. Swing arms for added momentum. Land softly with bent knees, absorbing force through the hips. Immediately load into the next rep. Lower impact than box jumps. Keep core tight on every landing.",null,Bodyweight
68c4185e-06bb-4c36-b162-bfb91d93b987,Jumping Jacks (s),Full Body,cardio,2026-03-02 23:50:57.793365+00,"Start with feet together. Jump feet out to shoulder-width while raising arms overhead simultaneously. Jump back to start. Stay on balls of feet throughout. Keep a light, rhythmic bounce. Core lightly engaged. Used primarily as a warm-up or light cardio movement.",null,Bodyweight
31152657-723a-4b30-8262-38d842dcaa2d,Knee to Elbows,Core,strength,2026-03-02 23:50:57.793365+00,Hang from a pull-up bar. Draw knees up explosively while simultaneously driving elbows toward the knees. Achieve full compression — knees to chest — at the top. Lower under control. More demanding hip flexion than a standard knee raise. Avoid swinging for momentum.,null,Bodyweight
69a4bf0e-0e20-4b65-b3cc-9882a3309062,Knee/Leg Raises,Core,strength,2026-03-02 23:50:57.793365+00,Hang from a bar or use the captain's chair arm supports. Raise knees (bent) or legs (straight) to hip height or above. Apply a posterior pelvic tilt to activate the abs over the hip flexors. Lower slowly — do not drop. Progress from bent-knee to straight-leg as strength increases.,null,Bodyweight
4bc16b71-dffb-4876-ad09-44b6011b9cbb,Lateral Bounds,Legs,cardio,2026-03-02 23:50:57.793365+00,"Push off one foot laterally, landing on the opposite foot in a slight single-leg squat. Absorb the landing through the hip — stick it before bounding back. Stay athletic and low. Explosive movement — this builds lateral power and single-leg landing stability.",null,Bodyweight
21203646-8186-4017-916a-258936ec8d13,Lateral Lunge,Legs,strength,2026-03-02 23:50:57.793365+00,"Stand tall. Step wide to one side, bending that knee and sitting back into a lateral squat. Keep the trailing leg straight. Both feet remain flat on the floor with toes pointing forward or slightly out. Drive back through the bent leg to return. Great for adductors and hip mobility.",null,Bodyweight
ac37e8b1-2813-4760-8da8-17d07f1e3333,Lunge with Twist,Legs,strength,2026-03-02 23:50:57.793365+00,"Step forward into a lunge. At the bottom position, rotate the torso toward the front leg with arms extended or holding weight. Rotation comes from the thoracic spine — do not twist from the lower back. Return to center before stepping back. Alternate legs each rep.",null,Bodyweight
73392c4a-fd48-440b-94dd-22e66616b11f,knee raises,Core,strength,2026-03-22 19:31:41.742973+00,Hang from a bar or use the captain's chair. Brace core and tilt pelvis posteriorly. Draw knees up toward the chest. Lower under control — do not swing or drop them. Posterior pelvic tilt is essential to target the abs rather than the hip flexors. Progress to straight-leg raises over time.,https://youtu.be/j9rj0LvQ0so,Bodyweight
d4dd009c-4867-47b5-b062-5d508479e8b6,Teapots,Core,strength,2026-03-02 23:50:57.793365+00,"1. Stand up straight while holding a dumbbell on the left hand (palms facing the torso) as you have the right hand holding your waist. Your feet should be placed at shoulder width. This will be your starting position.
2. While keeping your back straight and your head up, bend only at the waist to the right as far as possible. Breathe in as you bend to the side. Then hold for a second and come back up to the starting position as you exhale. Tip: Keep the rest of the body stationary.
3. Now repeat the movement but bending to the left instead. Hold for a second and come back to the starting position.
4. Repeat for the recommended amount of repetitions and then change hands.",null,Dumbbell
565ee894-de36-4714-b32b-e3de67484552,Incline bench row narrow,Back,strength,2026-03-31 03:22:15.130386+00,"Lie on an incline bench facing the weight stack. Use a narrow grip. Pull the bar to your lower chest, keeping elbows close to the body. Squeeze lats and rhomboids at the top. Lower slowly with full control. The incline eliminates lower back involvement and isolates the back.",https://youtu.be/czoQ_ncuqqI,Machine
8d669b2a-4e11-42c8-9603-1eb66fbaca6a,Smith Incline Press,Chest,strength,2026-04-04 02:21:13.74949+00,Position barbell in Smith machine at incline angle (30–45°). Unrack with grip just outside shoulder width. Lower to upper chest or clavicle. Press to full extension. The Smith machine tracks the bar path — focus on chest engagement and shoulder blade retraction. Keep feet flat and stable.,https://youtu.be/ohRa_YRmVCk,Machine
0c96823a-ec35-42f0-86be-baa13b2fb2fc,Smith Flat Bench Press,Chest,strength,2026-04-04 02:24:23.93643+00,"Set Smith machine bar at flat bench height. Lie flat, feet on floor. Lower bar to mid-chest under control. Press to full extension. Keep shoulder blades retracted and depressed. The fixed bar path reduces stabiliser demand — focus on chest drive and full range of motion.",https://youtu.be/E4G-M8Vvzps,Machine
e84b7379-b5b8-4604-804a-825da7b60dd9,Bird Dog,Core,strength,2026-04-11 13:45:59.238762+00,"1. Lie on back; bring opposite arm and leg to hover just off the floor
2. Extend one arm overhead and the opposite leg out simultaneously — slow and controlled
3. Lower back presses flat into the floor the entire time — this is the challenge
4. Return; alternate sides; breathe throughout
Cues: ""Lower back FLAT,"" ""slow — do not rush,"" ""opposite arm and leg""",https://youtu.be/QABW99qPiNM,Bodyweight
7ce9ba51-6c6f-42c2-8f1b-2b278877eaff,Ab Wheel Rollout,Core,strength,2026-04-11 13:45:59.238762+00,null,https://youtu.be/A3uK5TPzHq8,Bodyweight
55a30e65-f179-4c14-a937-cae697ae2ec3,Weighted Sit-up,Core,strength,2026-03-02 23:50:57.793365+00,"1. Lie down on the floor placing your feet either under something that will not move or by having a partner hold them. Your legs should be bent at the knees.
2. Place your hands behind your head and lock them together by clasping your fingers. This is the starting position.
3. Elevate your upper body so that it creates an imaginary V-shape with your thighs. Breathe out when performing this part of the exercise.
4. Once you feel the contraction for a second, lower your upper body back down to the starting position while inhaling.
5. Repeat for the recommended amount of repetitions.",null,Dumbbell
7ca23901-a8a3-4374-980a-810c09707f2d,Wall Sit,Legs,strength,2026-03-02 23:50:57.793365+00,"1. Stand with your feet shoulder width apart. You can place your hands behind your head. This will be your starting position.
2. Begin the movement by flexing your knees and hips, sitting back with your hips.
3. Continue down to full depth if you are able,and quickly reverse the motion until you return to the starting position. As you squat, keep your head and chest up and push your knees out.",null,Bodyweight
